loan_amnt,term,verification_status,gradeencoding,emplen,purpose,home_ownership,loan_status
12000.0,60,Verified,4.6,12,other,MORTGAGE,Fully Paid
35000.0,60,Verified,4.6,12,debt_consolidation,RENT,Fully Paid
10000.0,36,Verified,4.4,12,major_purchase,MORTGAGE,Fully Paid
7000.0,36,Not Verified,5.6,12,other,MORTGAGE,Fully Paid
4200.0,36,Not Verified,6.2,4,debt_consolidation,RENT,Fully Paid
12000.0,60,Source Verified,3.5,12,medical,MORTGAGE,Charged Off
22000.0,36,Verified,5.5,7,debt_consolidation,MORTGAGE,Fully Paid
8500.0,36,Verified,4.2,1,debt_consolidation,MORTGAGE,Charged Off
4375.0,36,Not Verified,6.5,8,credit_card,MORTGAGE,Fully Paid
7200.0,36,Not Verified,5.5,5,credit_card,RENT,Fully Paid
1000.0,36,Source Verified,4.3,12,other,MORTGAGE,Charged Off
20000.0,60,Verified,4.4,1,debt_consolidation,MORTGAGE,Fully Paid
1400.0,36,Source Verified,6.6,2,renewable_energy,MORTGAGE,Fully Paid
24700.0,60,Verified,3.3,12,debt_consolidation,MORTGAGE,Fully Paid
15000.0,36,Verified,3.3,12,debt_consolidation,MORTGAGE,Fully Paid
35000.0,60,Source Verified,4.2,7,debt_consolidation,RENT,Fully Paid
35000.0,60,Verified,5.3,5,small_business,MORTGAGE,Charged Off
13600.0,36,Source Verified,5.3,12,debt_consolidation,MORTGAGE,Charged Off
4000.0,36,Verified,2.5,6,other,RENT,Fully Paid
13000.0,36,Not Verified,5.6,4,debt_consolidation,RENT,Fully Paid
16425.0,36,Source Verified,6.3,12,debt_consolidation,MORTGAGE,Fully Paid
7000.0,36,Not Verified,5.5,2,home_improvement,MORTGAGE,Fully Paid
32000.0,60,Verified,0.3999999999999999,12,debt_consolidation,MORTGAGE,Fully Paid
15000.0,36,Verified,4.2,12,credit_card,MORTGAGE,Fully Paid
7000.0,36,Not Verified,3.6,3,small_business,RENT,Charged Off
10000.0,36,Source Verified,6.4,6,debt_consolidation,MORTGAGE,Fully Paid
6000.0,36,Source Verified,5.4,2,debt_consolidation,RENT,Fully Paid
4000.0,36,Source Verified,6.5,12,car,RENT,Fully Paid
9800.0,36,Source Verified,6.5,6,car,MORTGAGE,Fully Paid
2500.0,36,Not Verified,3.6,2,car,RENT,Fully Paid
25000.0,60,Source Verified,5.2,12,debt_consolidation,MORTGAGE,Charged Off
25200.0,60,Verified,2.2,4,debt_consolidation,MORTGAGE,Charged Off
7200.0,36,Not Verified,5.2,3,credit_card,RENT,Fully Paid
20000.0,36,Verified,6.5,12,other,OWN,Fully Paid
18000.0,60,Verified,0.29999999999999993,0,home_improvement,MORTGAGE,Fully Paid
4000.0,36,Not Verified,5.6,6,car,RENT,Fully Paid
30000.0,36,Verified,2.6,12,debt_consolidation,MORTGAGE,Fully Paid
35000.0,36,Verified,6.3,8,debt_consolidation,MORTGAGE,Fully Paid
13250.0,36,Source Verified,6.3,0,car,OWN,Fully Paid
6000.0,36,Not Verified,6.2,5,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,Source Verified,5.6,6,debt_consolidation,MORTGAGE,Fully Paid
14500.0,60,Source Verified,5.4,0,debt_consolidation,RENT,Fully Paid
30000.0,60,Verified,0.49999999999999994,5,debt_consolidation,RENT,Fully Paid
7500.0,36,Source Verified,6.4,0,wedding,RENT,Fully Paid
9600.0,36,Source Verified,3.6,5,debt_consolidation,RENT,Fully Paid
2800.0,36,Verified,6.6,3,car,MORTGAGE,Fully Paid
35000.0,36,Verified,4.2,8,debt_consolidation,MORTGAGE,Fully Paid
9400.0,60,Source Verified,5.5,12,small_business,MORTGAGE,Fully Paid
5200.0,36,Not Verified,6.5,2,credit_card,RENT,Fully Paid
12800.0,36,Source Verified,6.5,3,small_business,MORTGAGE,Fully Paid
1700.0,36,Not Verified,3.5,4,home_improvement,MORTGAGE,Fully Paid
8000.0,36,Source Verified,6.4,12,debt_consolidation,MORTGAGE,Fully Paid
10300.0,36,Source Verified,5.6,12,credit_card,RENT,Fully Paid
13125.0,60,Source Verified,4.5,4,major_purchase,RENT,Fully Paid
20000.0,36,Verified,6.3,4,debt_consolidation,RENT,Fully Paid
12900.0,60,Verified,0.6,4,debt_consolidation,MORTGAGE,Charged Off
6125.0,36,Source Verified,4.4,12,debt_consolidation,OWN,Fully Paid
26850.0,60,Verified,5.2,12,credit_card,MORTGAGE,Charged Off
5000.0,36,Not Verified,6.6,0,home_improvement,MORTGAGE,Fully Paid
5000.0,36,Source Verified,4.5,12,home_improvement,OWN,Fully Paid
3800.0,60,Verified,5.3,3,other,MORTGAGE,Fully Paid
20000.0,60,Verified,4.3,12,debt_consolidation,RENT,Fully Paid
5000.0,36,Not Verified,5.2,12,credit_card,RENT,Fully Paid
6000.0,36,Verified,6.6,1,debt_consolidation,RENT,Fully Paid
24000.0,60,Verified,4.6,12,debt_consolidation,RENT,Fully Paid
5000.0,36,Not Verified,6.3,9,other,MORTGAGE,Fully Paid
8000.0,36,Not Verified,6.6,7,debt_consolidation,MORTGAGE,Fully Paid
2100.0,36,Not Verified,6.5,6,home_improvement,MORTGAGE,Fully Paid
12600.0,60,Verified,5.2,4,small_business,RENT,Charged Off
1300.0,36,Source Verified,5.6,0,credit_card,RENT,Fully Paid
25000.0,36,Verified,5.5,12,small_business,MORTGAGE,Fully Paid
12800.0,36,Verified,5.6,12,major_purchase,MORTGAGE,Fully Paid
2500.0,36,Not Verified,6.5,12,home_improvement,MORTGAGE,Fully Paid
28800.0,60,Verified,3.2,8,debt_consolidation,MORTGAGE,Fully Paid
24000.0,36,Verified,6.5,12,wedding,MORTGAGE,Fully Paid
4800.0,36,Not Verified,5.4,4,other,RENT,Fully Paid
30000.0,36,Verified,6.3,2,debt_consolidation,MORTGAGE,Fully Paid
15000.0,60,Not Verified,3.3,6,debt_consolidation,MORTGAGE,Charged Off
7000.0,60,Not Verified,5.5,12,major_purchase,OWN,Fully Paid
16000.0,36,Source Verified,6.3,1,credit_card,RENT,Fully Paid
20000.0,60,Verified,3.2,5,credit_card,RENT,Fully Paid
4000.0,36,Not Verified,6.4,12,debt_consolidation,MORTGAGE,Fully Paid
9000.0,60,Not Verified,5.5,5,car,MORTGAGE,Fully Paid
1500.0,36,Not Verified,4.6,3,debt_consolidation,MORTGAGE,Fully Paid
6000.0,36,Verified,4.4,0,debt_consolidation,MORTGAGE,Fully Paid
2000.0,36,Source Verified,4.5,1,debt_consolidation,MORTGAGE,Fully Paid
2500.0,60,Not Verified,5.5,12,car,RENT,Fully Paid
35000.0,60,Verified,2.2,3,home_improvement,MORTGAGE,Fully Paid
3000.0,36,Source Verified,4.3,5,other,RENT,Fully Paid
18000.0,36,Source Verified,5.4,5,debt_consolidation,MORTGAGE,Fully Paid
6000.0,36,Not Verified,5.3,5,debt_consolidation,RENT,Fully Paid
10000.0,36,Source Verified,6.5,3,house,RENT,Fully Paid
14000.0,36,Not Verified,6.6,6,debt_consolidation,MORTGAGE,Fully Paid
35000.0,60,Verified,5.4,1,debt_consolidation,MORTGAGE,Fully Paid
6000.0,36,Source Verified,6.2,12,major_purchase,MORTGAGE,Fully Paid
14000.0,36,Not Verified,6.6,0,debt_consolidation,RENT,Fully Paid
4300.0,36,Verified,6.3,4,home_improvement,MORTGAGE,Fully Paid
12000.0,36,Not Verified,6.6,6,major_purchase,OWN,Fully Paid
8800.0,36,Not Verified,6.2,3,debt_consolidation,RENT,Fully Paid
19500.0,60,Not Verified,4.6,12,debt_consolidation,MORTGAGE,Fully Paid
21600.0,60,Verified,5.2,5,debt_consolidation,OWN,Fully Paid
15000.0,60,Not Verified,5.2,2,home_improvement,MORTGAGE,Fully Paid
4000.0,36,Source Verified,4.4,2,debt_consolidation,OWN,Fully Paid
5000.0,36,Not Verified,6.3,2,debt_consolidation,RENT,Fully Paid
12800.0,60,Source Verified,4.2,2,debt_consolidation,RENT,Fully Paid
12000.0,36,Verified,3.6,2,car,MORTGAGE,Charged Off
30000.0,36,Verified,5.2,12,home_improvement,MORTGAGE,Fully Paid
30000.0,36,Verified,6.5,12,credit_card,MORTGAGE,Fully Paid
15600.0,36,Source Verified,3.4,12,debt_consolidation,MORTGAGE,Charged Off
30000.0,36,Verified,6.3,9,major_purchase,MORTGAGE,Fully Paid
35000.0,60,Verified,1.2,12,debt_consolidation,MORTGAGE,Charged Off
3500.0,36,Source Verified,3.4,2,credit_card,RENT,Fully Paid
4000.0,60,Not Verified,4.4,12,other,RENT,Charged Off
6825.0,36,Not Verified,6.2,4,debt_consolidation,MORTGAGE,Fully Paid
28000.0,60,Verified,1.5,12,other,RENT,Charged Off
5000.0,36,Not Verified,6.6,4,debt_consolidation,MORTGAGE,Fully Paid
12500.0,36,Not Verified,6.6,8,credit_card,MORTGAGE,Fully Paid
6000.0,36,Not Verified,6.6,7,car,OWN,Fully Paid
20000.0,60,Verified,4.5,12,debt_consolidation,MORTGAGE,Fully Paid
21000.0,36,Verified,5.3,12,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,Verified,6.5,12,debt_consolidation,MORTGAGE,Fully Paid
1000.0,36,Not Verified,6.3,1,debt_consolidation,RENT,Fully Paid
30000.0,36,Verified,5.6,2,home_improvement,MORTGAGE,Fully Paid
4000.0,36,Not Verified,6.2,0,debt_consolidation,RENT,Fully Paid
20000.0,36,Verified,4.6,0,debt_consolidation,RENT,Fully Paid
4500.0,36,Verified,4.6,6,debt_consolidation,RENT,Fully Paid
8000.0,36,Not Verified,6.3,1,debt_consolidation,RENT,Fully Paid
14000.0,60,Not Verified,2.5,6,medical,MORTGAGE,Fully Paid
2000.0,36,Not Verified,6.3,5,vacation,MORTGAGE,Fully Paid
11325.0,36,Verified,5.2,7,debt_consolidation,RENT,Fully Paid
2500.0,36,Not Verified,4.4,9,major_purchase,MORTGAGE,Fully Paid
35000.0,36,Verified,2.6,0,debt_consolidation,RENT,Fully Paid
6000.0,36,Verified,4.2,4,wedding,RENT,Fully Paid
5000.0,36,Not Verified,6.2,3,debt_consolidation,MORTGAGE,Fully Paid
7200.0,36,Not Verified,6.5,2,home_improvement,MORTGAGE,Fully Paid
8000.0,36,Not Verified,4.3,1,small_business,RENT,Charged Off
27000.0,60,Verified,5.4,12,home_improvement,MORTGAGE,Fully Paid
10000.0,36,Verified,5.4,4,debt_consolidation,RENT,Charged Off
6000.0,36,Verified,5.3,12,other,MORTGAGE,Fully Paid
7400.0,36,Verified,5.2,7,debt_consolidation,MORTGAGE,Fully Paid
5600.0,36,Not Verified,3.5,12,debt_consolidation,RENT,Fully Paid
9750.0,36,Source Verified,4.5,6,house,MORTGAGE,Charged Off
35000.0,60,Verified,5.3,12,debt_consolidation,OWN,Fully Paid
4000.0,36,Not Verified,6.3,5,medical,MORTGAGE,Fully Paid
16425.0,60,Source Verified,5.4,3,debt_consolidation,MORTGAGE,Fully Paid
7200.0,36,Source Verified,6.5,6,debt_consolidation,OWN,Fully Paid
3600.0,36,Not Verified,6.5,1,credit_card,RENT,Charged Off
6000.0,36,Not Verified,5.5,6,debt_consolidation,MORTGAGE,Fully Paid
25000.0,60,Verified,5.6,12,home_improvement,OWN,Fully Paid
15000.0,60,Not Verified,5.6,2,medical,MORTGAGE,Fully Paid
8000.0,36,Not Verified,5.2,3,debt_consolidation,RENT,Fully Paid
11000.0,60,Not Verified,5.5,6,debt_consolidation,RENT,Fully Paid
11100.0,36,Verified,6.6,5,other,RENT,Fully Paid
15000.0,60,Not Verified,4.6,4,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,Source Verified,4.3,2,debt_consolidation,RENT,Fully Paid
8000.0,36,Not Verified,6.6,12,debt_consolidation,RENT,Fully Paid
10000.0,36,Source Verified,5.4,4,moving,RENT,Fully Paid
4800.0,36,Not Verified,5.3,5,home_improvement,MORTGAGE,Fully Paid
7200.0,36,Verified,5.4,0,medical,RENT,Charged Off
2000.0,36,Not Verified,4.3,4,debt_consolidation,MORTGAGE,Fully Paid
6000.0,36,Not Verified,6.6,2,major_purchase,RENT,Fully Paid
18000.0,60,Verified,2.3,1,credit_card,MORTGAGE,Fully Paid
3000.0,36,Not Verified,6.4,12,major_purchase,MORTGAGE,Fully Paid
30000.0,60,Verified,2.6,4,debt_consolidation,RENT,Charged Off
3000.0,36,Not Verified,5.3,4,other,MORTGAGE,Fully Paid
5000.0,36,Source Verified,6.2,5,debt_consolidation,MORTGAGE,Fully Paid
16000.0,36,Verified,6.2,4,debt_consolidation,MORTGAGE,Fully Paid
21250.0,60,Verified,4.5,5,debt_consolidation,RENT,Charged Off
9000.0,36,Source Verified,6.3,0,moving,RENT,Fully Paid
3000.0,36,Source Verified,4.5,2,other,RENT,Charged Off
17000.0,60,Source Verified,4.6,12,major_purchase,MORTGAGE,Fully Paid
11325.0,36,Not Verified,5.4,4,debt_consolidation,RENT,Fully Paid
10000.0,36,Source Verified,4.4,0,small_business,MORTGAGE,Fully Paid
2100.0,36,Source Verified,6.4,8,debt_consolidation,MORTGAGE,Fully Paid
14000.0,60,Source Verified,6.3,12,credit_card,MORTGAGE,Fully Paid
22800.0,60,Verified,5.2,5,debt_consolidation,MORTGAGE,Fully Paid
20000.0,60,Verified,4.4,4,debt_consolidation,MORTGAGE,Fully Paid
12000.0,60,Source Verified,4.5,1,debt_consolidation,RENT,Charged Off
13200.0,60,Verified,4.5,1,debt_consolidation,MORTGAGE,Fully Paid
15000.0,60,Not Verified,6.3,12,debt_consolidation,MORTGAGE,Fully Paid
11700.0,60,Verified,3.5,12,medical,MORTGAGE,Fully Paid
1500.0,36,Not Verified,4.6,2,major_purchase,RENT,Fully Paid
7500.0,36,Not Verified,3.4,1,major_purchase,RENT,Fully Paid
33000.0,36,Verified,2.2,12,debt_consolidation,MORTGAGE,Fully Paid
12475.0,36,Verified,6.5,5,other,MORTGAGE,Fully Paid
20000.0,60,Verified,2.3,6,debt_consolidation,MORTGAGE,Charged Off
3200.0,36,Source Verified,6.4,0,debt_consolidation,MORTGAGE,Fully Paid
28000.0,36,Verified,5.4,12,small_business,MORTGAGE,Fully Paid
1200.0,36,Not Verified,6.6,6,wedding,MORTGAGE,Fully Paid
9600.0,36,Source Verified,6.3,12,debt_consolidation,RENT,Fully Paid
20500.0,60,Verified,5.5,3,debt_consolidation,MORTGAGE,Fully Paid
8125.0,60,Verified,2.5,6,debt_consolidation,MORTGAGE,Fully Paid
7500.0,36,Verified,6.2,5,credit_card,MORTGAGE,Fully Paid
7500.0,36,Source Verified,6.6,0,home_improvement,MORTGAGE,Fully Paid
6000.0,36,Verified,3.5,6,other,MORTGAGE,Fully Paid
14000.0,60,Verified,4.6,9,debt_consolidation,MORTGAGE,Fully Paid
7350.0,36,Verified,5.2,6,wedding,MORTGAGE,Fully Paid
32000.0,36,Verified,4.2,7,debt_consolidation,MORTGAGE,Charged Off
13150.0,60,Verified,4.5,12,debt_consolidation,MORTGAGE,Charged Off
13200.0,60,Source Verified,4.3,3,debt_consolidation,RENT,Fully Paid
14000.0,60,Source Verified,4.3,0,debt_consolidation,RENT,Fully Paid
1500.0,36,Source Verified,4.2,2,moving,RENT,Fully Paid
8000.0,36,Verified,6.6,5,debt_consolidation,MORTGAGE,Fully Paid
12375.0,60,Verified,6.2,12,debt_consolidation,MORTGAGE,Fully Paid
35000.0,36,Source Verified,5.5,12,debt_consolidation,OWN,Fully Paid
4200.0,60,Verified,3.4,2,major_purchase,RENT,Fully Paid
30000.0,60,Verified,4.2,12,debt_consolidation,MORTGAGE,Charged Off
6000.0,36,Source Verified,6.6,0,vacation,MORTGAGE,Charged Off
20000.0,36,Verified,3.2,1,debt_consolidation,RENT,Fully Paid
30000.0,60,Verified,4.5,12,debt_consolidation,RENT,Fully Paid
10000.0,60,Verified,4.2,12,debt_consolidation,MORTGAGE,Fully Paid
8000.0,36,Source Verified,3.2,4,debt_consolidation,RENT,Fully Paid
15000.0,60,Not Verified,4.6,12,debt_consolidation,RENT,Fully Paid
4000.0,36,Not Verified,5.5,5,credit_card,RENT,Fully Paid
28000.0,60,Verified,5.2,12,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,Source Verified,3.6,6,debt_consolidation,RENT,Fully Paid
7200.0,36,Source Verified,5.3,3,major_purchase,MORTGAGE,Fully Paid
10000.0,36,Not Verified,5.6,5,debt_consolidation,RENT,Fully Paid
20000.0,60,Verified,4.2,9,debt_consolidation,MORTGAGE,Fully Paid
3000.0,36,Not Verified,3.5,1,major_purchase,RENT,Fully Paid
10975.0,60,Not Verified,5.2,4,debt_consolidation,MORTGAGE,Fully Paid
8000.0,36,Source Verified,5.3,12,home_improvement,MORTGAGE,Fully Paid
20950.0,60,Verified,5.3,12,debt_consolidation,MORTGAGE,Charged Off
21400.0,36,Source Verified,4.2,12,debt_consolidation,MORTGAGE,Fully Paid
5500.0,36,Source Verified,6.6,12,car,MORTGAGE,Fully Paid
15000.0,36,Source Verified,6.2,12,wedding,RENT,Fully Paid
25450.0,60,Verified,1.2999999999999998,12,debt_consolidation,MORTGAGE,Fully Paid
13000.0,60,Not Verified,6.3,1,other,MORTGAGE,Fully Paid
28000.0,60,Verified,2.4,6,major_purchase,RENT,Fully Paid
35000.0,36,Source Verified,5.4,12,other,MORTGAGE,Fully Paid
2900.0,60,Source Verified,3.4,1,car,RENT,Fully Paid
6925.0,36,Source Verified,3.5,12,debt_consolidation,RENT,Fully Paid
3000.0,36,Source Verified,6.5,0,other,RENT,Fully Paid
5000.0,36,Not Verified,6.2,2,wedding,RENT,Fully Paid
10000.0,36,Not Verified,6.2,2,moving,RENT,Fully Paid
5500.0,36,Not Verified,6.3,8,other,MORTGAGE,Fully Paid
20000.0,60,Source Verified,5.6,2,debt_consolidation,MORTGAGE,Charged Off
10000.0,60,Source Verified,3.2,12,other,MORTGAGE,Fully Paid
6000.0,36,Source Verified,5.6,0,credit_card,RENT,Fully Paid
5100.0,60,Source Verified,2.3,7,debt_consolidation,RENT,Charged Off
6800.0,36,Source Verified,5.5,1,moving,RENT,Fully Paid
6000.0,36,Not Verified,6.6,2,home_improvement,MORTGAGE,Fully Paid
25000.0,60,Verified,4.4,12,debt_consolidation,MORTGAGE,Charged Off
4800.0,36,Not Verified,6.4,5,other,RENT,Fully Paid
25000.0,60,Verified,2.5,12,debt_consolidation,MORTGAGE,Fully Paid
14400.0,60,Source Verified,5.5,12,home_improvement,MORTGAGE,Fully Paid
14000.0,60,Not Verified,6.3,12,home_improvement,MORTGAGE,Fully Paid
6000.0,36,Not Verified,6.5,7,major_purchase,MORTGAGE,Fully Paid
10500.0,36,Source Verified,5.6,6,other,MORTGAGE,Fully Paid
20000.0,60,Verified,3.4,2,debt_consolidation,MORTGAGE,Fully Paid
8000.0,36,Verified,6.3,12,debt_consolidation,MORTGAGE,Fully Paid
2000.0,36,Source Verified,3.3,0,moving,RENT,Fully Paid
3850.0,36,Not Verified,5.6,3,debt_consolidation,RENT,Fully Paid
12075.0,60,Not Verified,5.5,12,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,Not Verified,5.4,12,debt_consolidation,MORTGAGE,Fully Paid
5000.0,36,Verified,5.3,0,credit_card,RENT,Charged Off
7000.0,36,Source Verified,6.4,12,home_improvement,MORTGAGE,Fully Paid
16000.0,60,Verified,3.5,12,debt_consolidation,RENT,Charged Off
20000.0,60,Verified,5.4,12,debt_consolidation,RENT,Fully Paid
9050.0,36,Not Verified,6.5,3,debt_consolidation,RENT,Fully Paid
2500.0,36,Not Verified,5.6,6,other,RENT,Fully Paid
4800.0,36,Verified,5.4,5,home_improvement,MORTGAGE,Fully Paid
10000.0,36,Verified,5.3,3,small_business,MORTGAGE,Fully Paid
8000.0,36,Not Verified,6.3,9,home_improvement,MORTGAGE,Fully Paid
2200.0,36,Source Verified,5.2,1,other,RENT,Fully Paid
10200.0,36,Source Verified,6.6,7,moving,MORTGAGE,Fully Paid
12000.0,36,Not Verified,6.5,12,debt_consolidation,MORTGAGE,Fully Paid
17475.0,60,Verified,5.4,0,credit_card,RENT,Fully Paid
16000.0,60,Verified,2.6,12,debt_consolidation,MORTGAGE,Fully Paid
10400.0,60,Verified,2.3,5,debt_consolidation,RENT,Charged Off
14000.0,60,Verified,5.2,5,debt_consolidation,MORTGAGE,Charged Off
5500.0,36,Not Verified,5.4,5,debt_consolidation,MORTGAGE,Fully Paid
12000.0,60,Source Verified,4.3,0,wedding,RENT,Fully Paid
3600.0,36,Source Verified,3.5,3,debt_consolidation,RENT,Fully Paid
15000.0,36,Source Verified,6.6,2,debt_consolidation,MORTGAGE,Fully Paid
1600.0,36,Not Verified,4.5,4,vacation,RENT,Fully Paid
4000.0,36,Source Verified,6.3,1,other,MORTGAGE,Fully Paid
20000.0,60,Verified,4.2,2,credit_card,RENT,Fully Paid
6000.0,36,Not Verified,6.3,2,major_purchase,OWN,Fully Paid
11500.0,36,Not Verified,4.2,12,credit_card,RENT,Fully Paid
4800.0,36,Not Verified,6.3,5,debt_consolidation,RENT,Fully Paid
24000.0,36,Verified,6.5,12,debt_consolidation,MORTGAGE,Fully Paid
6250.0,36,Not Verified,4.6,6,debt_consolidation,MORTGAGE,Fully Paid
20000.0,60,Verified,1.5,7,debt_consolidation,RENT,Fully Paid
4000.0,36,Not Verified,5.4,3,debt_consolidation,RENT,Fully Paid
18000.0,60,Verified,5.5,12,major_purchase,MORTGAGE,Fully Paid
14750.0,36,Verified,6.6,12,small_business,MORTGAGE,Fully Paid
6800.0,36,Source Verified,5.3,1,debt_consolidation,RENT,Fully Paid
6000.0,60,Source Verified,4.3,12,debt_consolidation,MORTGAGE,Fully Paid
3000.0,36,Not Verified,6.3,4,debt_consolidation,RENT,Fully Paid
4800.0,60,Not Verified,5.2,12,other,MORTGAGE,Fully Paid
25000.0,60,Verified,3.2,5,wedding,RENT,Fully Paid
5000.0,36,Verified,6.4,12,major_purchase,MORTGAGE,Fully Paid
7000.0,36,Not Verified,5.3,3,credit_card,RENT,Fully Paid
12000.0,36,Verified,6.6,3,credit_card,MORTGAGE,Fully Paid
35000.0,60,Source Verified,1.4,12,debt_consolidation,MORTGAGE,Fully Paid
5825.0,36,Verified,5.6,5,credit_card,RENT,Fully Paid
2750.0,60,Not Verified,5.3,12,debt_consolidation,RENT,Fully Paid
4200.0,36,Not Verified,3.4,1,debt_consolidation,RENT,Fully Paid
35000.0,60,Verified,4.6,12,debt_consolidation,MORTGAGE,Charged Off
4200.0,36,Verified,4.6,8,major_purchase,OWN,Fully Paid
8400.0,36,Not Verified,5.2,12,debt_consolidation,MORTGAGE,Fully Paid
20000.0,60,Source Verified,5.5,9,other,MORTGAGE,Fully Paid
2000.0,36,Not Verified,3.6,4,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,Not Verified,4.6,3,other,RENT,Charged Off
17000.0,60,Not Verified,5.4,2,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,Verified,4.4,12,debt_consolidation,MORTGAGE,Fully Paid
3500.0,36,Not Verified,4.6,5,wedding,MORTGAGE,Fully Paid
3000.0,36,Not Verified,5.5,12,debt_consolidation,RENT,Fully Paid
5500.0,36,Not Verified,5.2,12,debt_consolidation,MORTGAGE,Fully Paid
28500.0,60,Verified,5.6,5,debt_consolidation,MORTGAGE,Fully Paid
35000.0,60,Verified,4.5,0,house,RENT,Fully Paid
8975.0,60,Not Verified,6.3,2,home_improvement,MORTGAGE,Fully Paid
16000.0,36,Source Verified,5.2,1,debt_consolidation,RENT,Fully Paid
14000.0,60,Not Verified,6.2,4,debt_consolidation,MORTGAGE,Fully Paid
7000.0,36,Not Verified,6.4,1,other,RENT,Fully Paid
15000.0,36,Verified,6.2,9,home_improvement,MORTGAGE,Fully Paid
8000.0,36,Source Verified,5.6,3,medical,RENT,Charged Off
6000.0,36,Not Verified,4.2,2,other,OWN,Fully Paid
14000.0,60,Source Verified,4.6,0,debt_consolidation,MORTGAGE,Fully Paid
7000.0,36,Not Verified,4.4,3,debt_consolidation,MORTGAGE,Fully Paid
31325.0,60,Verified,0.3999999999999999,0,debt_consolidation,RENT,Fully Paid
5500.0,36,Not Verified,4.2,1,debt_consolidation,RENT,Fully Paid
5000.0,36,Not Verified,4.3,3,car,RENT,Fully Paid
16000.0,60,Not Verified,3.3,6,small_business,MORTGAGE,Fully Paid
12000.0,36,Source Verified,5.6,4,debt_consolidation,RENT,Fully Paid
3600.0,36,Not Verified,5.4,3,credit_card,RENT,Fully Paid
11750.0,36,Not Verified,5.4,3,debt_consolidation,RENT,Fully Paid
8000.0,36,Source Verified,4.2,2,small_business,RENT,Charged Off
10000.0,36,Not Verified,6.6,5,wedding,RENT,Fully Paid
24000.0,60,Verified,2.6,4,debt_consolidation,RENT,Fully Paid
20000.0,60,Verified,2.5,7,debt_consolidation,MORTGAGE,Fully Paid
7000.0,36,Not Verified,6.2,5,debt_consolidation,OWN,Fully Paid
15000.0,36,Source Verified,5.4,8,home_improvement,MORTGAGE,Fully Paid
6000.0,36,Source Verified,6.4,4,moving,RENT,Fully Paid
30000.0,60,Verified,3.4,12,debt_consolidation,RENT,Charged Off
19600.0,60,Verified,4.5,12,debt_consolidation,MORTGAGE,Fully Paid
4000.0,36,Not Verified,4.6,6,debt_consolidation,RENT,Fully Paid
18000.0,60,Verified,5.2,5,debt_consolidation,MORTGAGE,Fully Paid
5000.0,36,Not Verified,6.3,4,small_business,RENT,Charged Off
10000.0,36,Verified,6.6,12,major_purchase,MORTGAGE,Fully Paid
20000.0,60,Verified,5.2,6,home_improvement,MORTGAGE,Fully Paid
9250.0,36,Verified,6.2,8,debt_consolidation,MORTGAGE,Fully Paid
6800.0,36,Verified,6.6,5,wedding,RENT,Fully Paid
10000.0,36,Not Verified,6.5,5,debt_consolidation,MORTGAGE,Fully Paid
3600.0,36,Source Verified,6.3,0,other,MORTGAGE,Fully Paid
